>>> Cannot configure for year 0!! Values remain unset!
>>> Hostname is uaf-8.t2.ucsd.edu
inputs : /home/users/joytzphysics//ttbar/8DA9FF98-AB14-8E4C-A332-83BA690BEC72.root

                                                                                                    
RooUtil:: Adding /home/users/joytzphysics//ttbar/8DA9FF98-AB14-8E4C-A332-83BA690BEC72.root

                                                                                                    
RooUtil:: Start EventLooping

                                                                                                    
RooUtil:: System info:
uaf-8.t2.ucsd.edu
Linux uaf-8.t2.ucsd.edu 5.14.13-1.el7.elrepo.x86_64 #1 SMP Fri Oct 15 13:26:13 EDT 2021 x86_64 x86_64 x86_64 GNU/Linux
Wed Feb 16 12:34:06 PST 2022
joytzphysics
/home/users/joytzphysics/NanoLooper

                                                                                                    
RooUtil::  _

                                                                                                    
RooUtil:: /\\

                                                                                                    
RooUtil:: \ \\  \__/ \__/

                                                                                                    
RooUtil::  \ \\ (oo) (oo)  Here we come!

                                                                                                    
RooUtil::   \_\\/~~\_/~~\_

                                                                                                    
RooUtil::  _.-~===========~-._

                                                                                                    
RooUtil:: (___________________)

                                                                                                    
RooUtil::       \_______/

                                                                                                    
RooUtil:: 

                                                                                                    
RooUtil::  Your friendly aliens

                                                                                                    
RooUtil::      Surf & Turf

                                                                                                    
RooUtil:: 
Warning in <TClass::Init>: no dictionary for class __pair_base<edm::Hash<1>,edm::ParameterSetBlob> is available

                                                                                                    
RooUtil:: Total Events in this Chain to process = 978000

                                                                                                    
RooUtil:: TTreeCache enabled

                                                                                                    
RooUtil:: Looping /home/users/joytzphysics//ttbar/8DA9FF98-AB14-8E4C-A332-83BA690BEC72.root/TTree:Events
RooUtil:: \|....................| 0.0 % (433/978000) with  [25 Hz]   ETA 10:44:13         
RooUtil:: ||....................| 0.0 % (439/978000) with  [25 Hz]   ETA 10:35:23         
RooUtil:: /|....................| 0.0 % (445/978000) with  [25 Hz]   ETA 10:26:48         
RooUtil:: -|....................| 0.0 % (451/978000) with  [26 Hz]   ETA 10:20:07         
RooUtil:: \|....................| 0.0 % (457/978000) with  [26 Hz]   ETA 10:11:57         
RooUtil:: ||....................| 0.0 % (463/978000) with  [26 Hz]   ETA 10:04:00         
RooUtil:: /|....................| 0.0 % (469/978000) with  [27 Hz]   ETA 09:56:16         
RooUtil:: -|....................| 0.0 % (475/978000) with  [27 Hz]   ETA 09:48:43         
RooUtil:: \|....................| 0.0 % (481/978000) with  [28 Hz]   ETA 09:41:21         
RooUtil:: ||....................| 0.0 % (487/978000) with  [28 Hz]   ETA 09:34:10         
RooUtil:: /|....................| 0.1 % (493/978000) with  [28 Hz]   ETA 09:27:10         
RooUtil:: -|....................| 0.1 % (499/978000) with  [29 Hz]   ETA 09:20:20         
RooUtil:: \|....................| 0.1 % (505/978000) with  [29 Hz]   ETA 09:13:40         
RooUtil:: ||....................| 0.1 % (511/978000) with  [29 Hz]   ETA 09:07:09         
RooUtil:: /|....................| 0.1 % (517/978000) with  [30 Hz]   ETA 09:00:47         
RooUtil:: -|....................| 0.1 % (519/978000) with  [30 Hz]   ETA 08:58:42         
RooUtil:: \|....................| 0.1 % (526/978000) with  [30 Hz]   ETA 08:51:31         
RooUtil:: ||....................| 0.1 % (533/978000) with  [31 Hz]   ETA 08:44:31         
RooUtil:: /|....................| 0.1 % (540/978000) with  [31 Hz]   ETA 08:37:42         
RooUtil:: -|....................| 0.1 % (547/978000) with  [31 Hz]   ETA 08:31:04         
RooUtil:: \|....................| 0.1 % (554/978000) with  [32 Hz]   ETA 08:24:36         
RooUtil:: ||....................| 0.1 % (561/978000) with  [32 Hz]   ETA 08:18:17         
RooUtil:: /|....................| 0.1 % (568/978000) with  [33 Hz]   ETA 08:12:08         
RooUtil:: -|....................| 0.1 % (575/978000) with  [33 Hz]   ETA 08:06:08         
RooUtil:: \|....................| 0.1 % (582/978000) with  [33 Hz]   ETA 08:00:17         
RooUtil:: ||....................| 0.1 % (589/978000) with  [34 Hz]   ETA 07:54:34         
RooUtil:: /|....................| 0.1 % (596/978000) with  [34 Hz]   ETA 07:48:58         
RooUtil:: -|....................| 0.1 % (603/978000) with  [35 Hz]   ETA 07:43:32         
RooUtil:: \|....................| 0.1 % (609/978000) with  [35 Hz]   ETA 07:38:57         
RooUtil:: ||....................| 0.1 % (617/978000) with  [35 Hz]   ETA 07:33:00         
RooUtil:: /|....................| 0.1 % (625/978000) with  [36 Hz]   ETA 07:27:12         
RooUtil:: -|....................| 0.1 % (633/978000) with  [36 Hz]   ETA 07:21:32         
RooUtil:: \|....................| 0.1 % (641/978000) with  [37 Hz]   ETA 07:16:01         
RooUtil:: ||....................| 0.1 % (649/978000) with  [37 Hz]   ETA 07:10:38         
RooUtil:: /|....................| 0.1 % (657/978000) with  [38 Hz]   ETA 07:05:22         
RooUtil:: -|....................| 0.1 % (665/978000) with  [38 Hz]   ETA 07:00:15         
RooUtil:: \|....................| 0.1 % (673/978000) with  [39 Hz]   ETA 06:55:15         
RooUtil:: ||....................| 0.1 % (681/978000) with  [39 Hz]   ETA 06:50:21         
RooUtil:: /|....................| 0.1 % (689/978000) with  [40 Hz]   ETA 06:45:35         
RooUtil:: -|....................| 0.1 % (694/978000) with  [40 Hz]   ETA 06:42:39         
RooUtil:: \|....................| 0.1 % (703/978000) with  [40 Hz]   ETA 06:37:30         
RooUtil:: ||....................| 0.1 % (712/978000) with  [41 Hz]   ETA 06:32:28         
RooUtil:: /|....................| 0.1 % (721/978000) with  [42 Hz]   ETA 06:27:33         
RooUtil:: -|....................| 0.1 % (730/978000) with  [42 Hz]   ETA 06:22:46         
RooUtil:: \|....................| 0.1 % (739/978000) with  [43 Hz]   ETA 06:18:06         
RooUtil:: ||....................| 0.1 % (748/978000) with  [43 Hz]   ETA 06:13:33         
RooUtil:: /|....................| 0.1 % (757/978000) with  [44 Hz]   ETA 06:09:06         
RooUtil:: -|....................| 0.1 % (766/978000) with  [44 Hz]   ETA 06:04:45         
RooUtil:: \|....................| 0.1 % (775/978000) with  [45 Hz]   ETA 06:00:31         
RooUtil:: ||....................| 0.1 % (781/978000) with  [45 Hz]   ETA 05:57:44         
RooUtil:: /|....................| 0.1 % (791/978000) with  [46 Hz]   ETA 05:53:13         
RooUtil:: -|....................| 0.1 % (801/978000) with  [46 Hz]   ETA 05:48:48         
RooUtil:: \|....................| 0.1 % (811/978000) with  [47 Hz]   ETA 05:44:29         
RooUtil:: ||....................| 0.1 % (821/978000) with  [47 Hz]   ETA 05:40:17         
RooUtil:: /|....................| 0.1 % (831/978000) with  [48 Hz]   ETA 05:36:11         
RooUtil:: -|....................| 0.1 % (841/978000) with  [49 Hz]   ETA 05:32:11         
RooUtil:: \|....................| 0.1 % (851/978000) with  [49 Hz]   ETA 05:28:16         
RooUtil:: ||....................| 0.1 % (861/978000) with  [50 Hz]   ETA 05:24:27         
RooUtil:: /|....................| 0.1 % (870/978000) with  [50 Hz]   ETA 05:21:05         
RooUtil:: -|....................| 0.1 % (881/978000) with  [51 Hz]   ETA 05:17:06         
RooUtil:: \|....................| 0.1 % (892/978000) with  [51 Hz]   ETA 05:13:11         
RooUtil:: ||....................| 0.1 % (903/978000) with  [52 Hz]   ETA 05:09:22         
RooUtil:: /|....................| 0.1 % (914/978000) with  [53 Hz]   ETA 05:05:38         
RooUtil:: -|....................| 0.1 % (925/978000) with  [53 Hz]   ETA 05:02:00         
RooUtil:: \|....................| 0.1 % (936/978000) with  [54 Hz]   ETA 04:58:27         
RooUtil:: ||....................| 0.1 % (947/978000) with  [55 Hz]   ETA 04:54:58         
RooUtil:: /|....................| 0.1 % (949/978000) with  [55 Hz]   ETA 04:54:21         
RooUtil:: -|....................| 0.1 % (961/978000) with  [56 Hz]   ETA 04:50:40         
RooUtil:: \|....................| 0.1 % (973/978000) with  [56 Hz]   ETA 04:47:05         
RooUtil:: ||....................| 0.1 % (985/978000) with  [57 Hz]   ETA 04:43:34         
RooUtil:: /|....................| 0.1 % (997/978000) with  [58 Hz]   ETA 04:40:09         
RooUtil:: -|....................| 0.1 % (1009/978000) with  [4 Hz]   ETA 55:15:41         
RooUtil:: \|....................| 0.1 % (1010/978000) with  [4 Hz]   ETA 55:12:23         
RooUtil:: ||....................| 0.1 % (1011/978000) with  [4 Hz]   ETA 55:09:07         
RooUtil:: /|....................| 0.1 % (1012/978000) with  [4 Hz]   ETA 55:05:53         
RooUtil:: -|....................| 0.1 % (1013/978000) with  [4 Hz]   ETA 55:02:37         
RooUtil:: \|....................| 0.1 % (1014/978000) with  [4 Hz]   ETA 54:59:21         
